cell_id,label,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,EVI_mean,EVI_std,EVI_min,EVI_max,SAVI_mean,SAVI_std,SAVI_min,SAVI_max,GNDVI_mean,GNDVI_std,GNDVI_min,GNDVI_max,CIgreen_mean,CIgreen_std,CIgreen_min,CIgreen_max,MCARI_mean,MCARI_std,MCARI_min,MCARI_max,NDWI_mean,NDWI_std,NDWI_min,NDWI_max,MSI_mean,MSI_std,MSI_min,MSI_max,ARI_mean,ARI_std,ARI_min,ARI_max,SIPI_mean,SIPI_std,SIPI_min,SIPI_max,NDBI_mean,NDBI_std,NDBI_min,NDBI_max,temperature,humidity,pressure,windSpeed,precipitation
cell_1_85,2,4.706652979549563,5.098965704232058,0.0,17.6279257418273,-3.572361993749107,1423.6329932433844,-14863.637714876155,65331.97386721045,7.059426655260835,7.647738650732835,0.0,26.43833220539655,4.729892502971636,5.060851990170373,0.0,17.6279257418273,-0.008256888508853154,0.07727625012467251,-0.40595340823857784,0.5168153735357532,26454.865904563216,26981.814969710158,-13801.068898042955,65490.74321270933,4.244279063252284,5.2041976517081725,0.0,17.81054633927411,0.9971159641134636,0.03559392823276164,0.7076612901442386,1.3491525419155415,-6.194328475855515e-07,1.079271747280354e-05,-8.281840714761149e-05,9.998023757053188e-05,332080276.16254073,4643578189.332265,0.0,65532000000.0,3.2751223140370653,4.902777852945544,0.0,17.567748854959017,28,50,1005,2,0
cell_1_86,2,3.830346092218344,5.2302674886494795,0.0,20.817026676995862,17913.03316340955,1405299.759074733,-54586.68486222829,110000000.0,5.745036457477117,7.84463038376471,0.0,31.220581219240724,3.875173118483315,5.256745830141763,0.0,20.817026676995862,0.018793044730069052,0.09334936372228107,-0.3870510397699609,1.0793413165870729,21131.65355733856,26603.145346861213,-13694.61991104677,65504.44752190935,4.7193178473257404,5.200394450618414,0.0,20.518170419637165,1.0045972274159027,0.04313284899028048,0.7129514320185318,1.5186772806127748,1.2441881056761786e-06,1.0909093033308042e-05,-6.428877562643999e-05,0.00012202715725668795,513992337.37906855,5772000444.116627,0.0,65534000000.0,2.665059033340663,4.7466738894474085,0.0,17.616129027522547,28,50,1005,2,0
cell_1_87,2,3.7584274284341173,4.511856872170559,0.0,14.408970973085097,26758140.944312092,2093132081.4488735,-40942.51023562756,163760000000.0,5.637244874076455,6.767246832626147,0.0,21.611080571262814,3.808919005553814,4.523774216842842,0.0,14.321381719649894,0.009596687081678863,0.08128581561680862,-0.3278271919746145,0.5213379465048045,23225.325552594524,26942.34996005591,-13862.854222605949,65496.570187973746,4.330710102610679,4.56327734245224,0.0,15.101866786102358,1.0038579487596897,0.039406025581508644,0.8055034395238424,1.3817951955177639,3.901227481891989e-07,9.225857168747252e-06,-5.230201969686366e-05,5.941290540293308e-05,332881646.9544816,4643689990.0829525,0.0,65526000000.0,2.489561872104734,4.065599267434882,0.0,14.625892853878147,28,50,1005,2,0
cell_1_88,2,3.442315337210702,5.236098620814949,0.0,16.652350694624563,7.401040777701806,2162.1822551388054,-5458.666848622229,163729.83627016374,5.163022640572823,7.853405648994606,0.0,24.975352553684324,5.045511326167244,5.657978340477228,0.0,21.736318400750807,0.008366271881070596,0.08550115691684047,-0.4118158124648532,0.7449324316955523,14641.945496387758,27655.58859141556,-14079.293072872131,65502.33047582136,5.288209659568175,5.603315028542097,0.0,21.521510666166993,1.0036087668473839,0.05995236495351014,0.6855937700565887,1.449961802349136,1.072828984810227e-06,1.8332685903127478e-05,-0.000158715525767242,0.0001718696652023176,10930243771.25695,24350127246.075207,0.0,65535000000.0,5.444594910421712,5.746335733561031,0.0,21.714380377165547,28,50,1005,2,0
cell_1_89,0,5.226315984862114,5.220154530180278,0.0,19.615384609513505,-36.752854247528035,216.2120172880826,-10552.258745307015,5283.548216659735,7.838847493784755,7.82946248216143,0.0,29.418674239288144,5.3073459895556505,5.194537626372357,0.0,19.615384609513505,-0.019806857290554925,0.08718480662638856,-0.4078185329614338,0.689195401522209,29303.3840555495,26354.51202335037,-13741.639203925537,65501.61637543691,3.4595422007613155,4.861586928134947,0.0,19.061206639737335,0.9951222730446829,0.03978647771167094,0.746903607768739,1.4888484289991588,-2.7107447106131455e-06,1.1755444804944759e-05,-0.00010748877856920518,6.25278656240239e-05,557176007.4194633,6003328255.3946905,0.0,65534000000.0,3.2532345397480213,4.843124535409044,0.0,17.31712473115298,28,50,1005,2,0
cell_1_9,0,1.4023794671283083,4.216660607382105,0.0,23.958683720673243,-8.960468574571088,169.20084021509876,-4095.5001023875025,10237.968110126993,2.1033425821727594,6.3241927757455825,0.0,35.93145675893568,2.074520695411539,4.804459124164946,0.0,23.99523983010061,-0.19704672537400436,0.40321211963284087,-1.0,0.6698523016203943,5307.172855457612,17975.914384984324,-14081.936838032987,65471.13472376921,2.1128956169473714,4.787895554090332,0.0,23.913868604410997,0.802299538264783,0.3994223339829536,0.0,1.4108433726440701,-7.954553574090247e-07,1.4485573052232138e-05,-0.00015862973838150435,0.00011622715852447555,4728047684.760781,16889813828.944098,0.0,65534000000.0,2.2025344718578883,5.057400826183055,0.0,24.03595010123406,28,50,1005,2,0
cell_1_90,0,2.370119393139917,4.388147462796961,0.0,16.91636550931431,-19.41206569886884,314.94411912888376,-7798.095609433125,18122.2202086422,3.5548936056215235,6.581611161035554,0.0,25.37127370618886,3.583186193007641,4.9363114942367945,0.0,20.25687789172894,0.02521530637136107,0.09758019669230295,-0.28640308599652775,1.2363268054570131,11970.844787712165,25739.22718214122,-13540.493986428477,65522.36185522615,4.786913102198894,4.913494116664755,0.0,20.679292922765377,1.0123641343662937,0.0649492238213798,0.6312903223770031,1.5832591269850267,2.9358517554941625e-06,1.5717204407180498e-05,-9.733286433182193e-05,0.00012947561223343283,9287444000.491947,22731449931.669888,0.0,65535000000.0,3.8232709871872865,5.034475329471553,0.0,20.34368207999265,28,50,1005,2,0
cell_1_91,0,2.4884603541031196,3.969470289808422,0.0,14.996338669337222,-31.595185864303755,520.0416761343233,-32758.006551601313,1997.957292707838,3.732438707637998,5.953725996357818,0.0,22.491934556116703,3.838148537890632,4.603557562372642,0.0,20.022914750985972,0.00025929978744327573,0.06711988947089577,-0.32802628270709466,0.48876404459532674,15245.824817475226,27685.475708982296,-13508.552422342464,65518.95112732059,3.8027360213636463,4.627702153617401,0.0,19.85186306578253,0.998407713997046,0.049047125103914825,0.7383556092594753,1.4508235287290243,-1.706118066300658e-08,1.239586238153379e-05,-0.00015489448369343967,9.07074375010475e-05,11052019117.367758,24434338914.197193,0.0,65535000000.0,3.993918060989289,4.550419381820055,0.0,19.880728370294165,28,50,1005,2,0
cell_1_92,0,1.9828910020782773,4.484072970169834,0.0,22.801670138204013,-15.764495899968184,239.17937934856755,-12582.308660177589,9631.764139307992,2.974060860969177,6.725259879788013,0.0,34.196555910872654,2.9826585129310805,5.093164436423633,0.0,22.419774196914208,-0.08950341542861946,0.2898381890726891,-1.0,0.7446675025895022,11547.799876137638,24664.320901983803,-13874.376556267867,65486.99296724854,2.4590778414930745,4.498445463159801,0.0,22.87294938119618,0.9073652377134085,0.28401980583726444,0.0,1.5389259607439068,-8.019067322946871e-07,1.3324836307811265e-05,-9.256089684497024e-05,0.00015572189952146865,8033129506.457464,21371876605.408672,0.0,65535000000.0,3.182464805002918,5.1828153099648455,0.0,22.557314966417447,28,50,1005,2,0
cell_1_93,2,3.2512561310006665,5.785918123980974,0.0,21.48262294377619,54151.3584890621,4226258.256601354,-54558.35151945051,330000000.0,4.8763787878642635,8.677831097449463,0.0,32.21865266932679,4.746710917190888,6.154727254047873,0.0,21.623102303094687,0.016893601527458755,0.1042754964540701,-0.4033816426321696,0.8051750373648499,12744.69590984435,26498.094174580885,-14008.02847626453,65521.74122744412,5.715541145005159,6.119208457030131,0.0,21.41778358240674,1.0065159696870745,0.06791446458965938,0.7140584607846374,1.3786112515512896,1.7546723395023124e-06,2.2681602224615576e-05,-0.0001411368799893246,0.00013482466918352377,10099034859.93357,23549622458.75761,0.0,65535000000.0,5.072082204749219,6.303395943372252,0.0,21.799733858350056,28,50,1005,2,0
cell_1_94,0,5.155760488309676,8.090218785304772,0.0,24.75670569521847,-47.99510032065399,503.0867473572791,-27246.671207778534,17227.103449778584,7.73258657189004,12.133451051428374,0.0,37.12804531175523,7.372238842956094,8.314121296762707,0.0,24.845220020923666,0.004862950010349547,0.06614483408805485,-0.36298421819171733,0.8517857134590243,15404.365433213452,28653.082325918585,-13686.810432990733,65495.27227087203,6.510502790583957,7.944372750035552,0.0,24.62645621021178,1.000419641161251,0.05361715494116778,0.6772727270803203,1.4889170351558472,8.296445139626285e-07,1.630800148458432e-05,-9.213102012521862e-05,0.00018971387213914925,12034543082.120544,25317947342.32522,0.0,65535000000.0,7.353348217917832,8.233855883656092,0.0,24.831754443034576,28,50,1005,2,0
